source,row_number,issue_code,severity,details,incident_type_raw,incident_description,risk_level_raw,risk_percentage_raw,priority_raw
negative,4930,RISK_LEVEL_MISMATCH,high,"Risk 10.0 implies Low, but row has Medium.",None / Invalid,Yung manok ng kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa garahe kaninang umaga bago pumasok kaya na-late ako sa trabaho.,Medium,10,P3
negative,4931,RISK_LEVEL_MISMATCH,high,"Risk 8.0 implies Low, but row has Medium.",None / Invalid,Yung pusa sa bubong ay nagsabong dahil sa kapirasong tinapay sa likod ng bahay noong nakaraang linggo pero panaginip lang pala iyon.,Medium,8,P3
negative,4934,RISK_LEVEL_MISMATCH,high,"Risk 3.0 implies Low, but row has Medium.",None / Invalid,Ang washing machine ay biglang naging robot at naglaba sa harap ng sari-sari store noong araw ng sweldo pero panaginip lang pala iyon.,Medium,3,P3
negative,4935,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang alaga naming aso ay biglang naging robot at naglaba sa loob ng banyo kahapon ng hapon kaya tinawanan ko na lang.,Low,40,P3
negative,4935,RISK_LEVEL_MISMATCH,high,"Risk 40.0 implies Medium, but row has Low.",None / Non-Abuse Report,Ang alaga naming aso ay biglang naging robot at naglaba sa loob ng banyo kahapon ng hapon kaya tinawanan ko na lang.,Low,40,P3
negative,4936,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang sapatos ko ay lumipad papuntang kabilang kalye sa kwarto ng mga bata noong kasagsagan ng ulan dahil nag-brownout.,Low,28,P3
negative,4937,RISK_LEVEL_MISMATCH,high,"Risk 38.0 implies Low, but row has Medium.",None / Invalid,Yung pinto ng banyo ay biglang naging robot at naglaba sa harap ng sari-sari store noong kasagsagan ng ulan kaya na-late ako sa trabaho.,Medium,38,P3
negative,4938,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang tinderang kapitbahay ay nag-demand ng mas malaking sweldo sa kusina habang nagluluto kaninang umaga bago pumasok dahil nag-brownout.,Medium,17,P3
negative,4938,RISK_LEVEL_MISMATCH,high,"Risk 17.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang tinderang kapitbahay ay nag-demand ng mas malaking sweldo sa kusina habang nagluluto kaninang umaga bago pumasok dahil nag-brownout.,Medium,17,P3
negative,4939,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung tricycle driver ay biglang kumanta ng pambansang awit sa harap ng sari-sari store kagabi bago matulog kaya na-late ako sa trabaho.,Medium,8,P3
negative,4939,RISK_LEVEL_MISMATCH,high,"Risk 8.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung tricycle driver ay biglang kumanta ng pambansang awit sa harap ng sari-sari store kagabi bago matulog kaya na-late ako sa trabaho.,Medium,8,P3
negative,4941,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pinto ng banyo ay nagsabong dahil sa kapirasong tinapay sa loob ng banyo kaninang tanghaling tapat kaya napakamot na lang ako sa ulo.,Medium,30,P3
negative,4941,RISK_LEVEL_MISMATCH,high,"Risk 30.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung pinto ng banyo ay nagsabong dahil sa kapirasong tinapay sa loob ng banyo kaninang tanghaling tapat kaya napakamot na lang ako sa ulo.,Medium,30,P3
negative,4942,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang rice cooker namin ay nagalit at nag-walk out sa may hagdanan kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Medium,34,P3
negative,4942,RISK_LEVEL_MISMATCH,high,"Risk 34.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang rice cooker namin ay nagalit at nag-walk out sa may hagdanan kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Medium,34,P3
negative,4943,RISK_LEVEL_MISMATCH,high,"Risk 6.0 implies Low, but row has Medium.",None / Invalid,Ang alaga naming aso ay lumipad papuntang kabilang kalye sa may hagdanan habang kumakain kami ng hapunan habang nanonood ako ng Netflix.,Medium,6,P3
negative,4946,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang alaga naming aso ay nakipagtsismisan tungkol sa pulitika sa garahe noong nakaraang linggo kaya na-late ako sa trabaho.,Medium,35,P3
negative,4946,RISK_LEVEL_MISMATCH,high,"Risk 35.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang alaga naming aso ay nakipagtsismisan tungkol sa pulitika sa garahe noong nakaraang linggo kaya na-late ako sa trabaho.,Medium,35,P3
negative,4947,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang sapatos ko ay nagalit at nag-walk out sa kusina habang nagluluto kahapon ng hapon kaya na-late ako sa trabaho.,Low,10,P3
negative,4948,RISK_LEVEL_MISMATCH,high,"Risk 26.0 implies Low, but row has Medium.",None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay noong kasagsagan ng ulan dahil nag-brownout.,Medium,26,P3
negative,4949,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang washing machine ay nakipagtsismisan tungkol sa pulitika sa harap ng sari-sari store kahapon ng hapon pero panaginip lang pala iyon.,Low,17,P3
negative,4950,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa gitna ng kalsada habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Medium,28,P3
negative,4950,RISK_LEVEL_MISMATCH,high,"Risk 28.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa gitna ng kalsada habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Medium,28,P3
negative,4951,RISK_LEVEL_MISMATCH,high,"Risk 12.0 implies Low, but row has Medium.",None / Invalid,Yung pinto ng banyo ay biglang naging robot at naglaba sa kwarto ng mga bata noong kasagsagan ng ulan dahil nag-brownout.,Medium,12,P3
negative,4952,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang alaga naming aso ay nagsabong dahil sa kapirasong tinapay sa may hagdanan kaninang tanghaling tapat habang nanonood ako ng Netflix.,Medium,1,P3
negative,4952,RISK_LEVEL_MISMATCH,high,"Risk 1.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang alaga naming aso ay nagsabong dahil sa kapirasong tinapay sa may hagdanan kaninang tanghaling tapat habang nanonood ako ng Netflix.,Medium,1,P3
negative,4953,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa may hagdanan noong araw ng sweldo habang nanonood ako ng Netflix.,Low,18,P3
negative,4954,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang rice cooker namin ay nagalit at nag-walk out sa harap ng sari-sari store noong kasagsagan ng ulan kaya tinawanan ko na lang.,Low,18,P3
negative,4958,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang washing machine ay nag-debate kung sino ang mas magaling sa may hagdanan kagabi bago matulog kaya tinawanan ko na lang.,Medium,30,P3
negative,4958,RISK_LEVEL_MISMATCH,high,"Risk 30.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang washing machine ay nag-debate kung sino ang mas magaling sa may hagdanan kagabi bago matulog kaya tinawanan ko na lang.,Medium,30,P3
negative,4959,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang tinderang kapitbahay ay nagsabong dahil sa kapirasong tinapay sa kwarto ng mga bata kahapon ng hapon pero panaginip lang pala iyon.,Low,25,P3
negative,4960,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang sapatos ko ay nagtampo dahil hindi nabigyan ng hotdog sa loob ng banyo kagabi bago matulog dahil nag-brownout.,Medium,1,P3
negative,4960,RISK_LEVEL_MISMATCH,high,"Risk 1.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang sapatos ko ay nagtampo dahil hindi nabigyan ng hotdog sa loob ng banyo kagabi bago matulog dahil nag-brownout.,Medium,1,P3
negative,4962,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pusa sa bubong ay biglang naging robot at naglaba sa likod ng bahay kaninang alas-tres ng madaling araw habang nanonood ako ng Netflix.,Low,29,P3
negative,4963,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa likod ng bahay kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Medium,23,P3
negative,4963,RISK_LEVEL_MISMATCH,high,"Risk 23.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa likod ng bahay kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Medium,23,P3
negative,4965,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pinto ng banyo ay nagalit at nag-walk out sa likod ng bahay kaninang tanghaling tapat kaya na-late ako sa trabaho.,Low,9,P3
negative,4966,RISK_LEVEL_MISMATCH,high,"Risk 27.0 implies Low, but row has Medium.",None / Invalid,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa harap ng sari-sari store kaninang tanghaling tapat pero panaginip lang pala iyon.,Medium,27,P3
negative,4967,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang tinderang kapitbahay ay nagalit at nag-walk out sa kwarto ng mga bata kahapon ng hapon habang nanonood ako ng Netflix.,Low,8,P3
negative,4968,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa kusina habang nagluluto noong kasagsagan ng ulan kaya tinawanan ko na lang.,Medium,5,P3
negative,4968,RISK_LEVEL_MISMATCH,high,"Risk 5.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa kusina habang nagluluto noong kasagsagan ng ulan kaya tinawanan ko na lang.,Medium,5,P3
negative,4971,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung tricycle driver ay biglang kumanta ng pambansang awit sa kwarto ng mga bata noong araw ng sweldo dahil nag-brownout.,Low,5,P3
negative,4972,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung manok ng kapitbahay ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay kagabi bago matulog kaya napakamot na lang ako sa ulo.,Low,23,P3
negative,4973,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa harap ng sari-sari store kahapon ng hapon kaya tinawanan ko na lang.,Medium,31,P3
negative,4973,RISK_LEVEL_MISMATCH,high,"Risk 31.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa harap ng sari-sari store kahapon ng hapon kaya tinawanan ko na lang.,Medium,31,P3
negative,4975,RISK_LEVEL_MISMATCH,high,"Risk 38.0 implies Low, but row has Medium.",None / Invalid,Ang tinderang kapitbahay ay nag-debate kung sino ang mas magaling sa likod ng bahay kahapon ng hapon dahil nag-brownout.,Medium,38,P3
negative,4976,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa harap ng sari-sari store kaninang umaga bago pumasok kaya na-late ako sa trabaho.,Low,37,P3
negative,4977,RISK_LEVEL_MISMATCH,high,"Risk 33.0 implies Low, but row has Medium.",None / Invalid,Ang rice cooker namin ay biglang kumanta ng pambansang awit sa may hagdanan kaninang alas-tres ng madaling araw pero panaginip lang pala iyon.,Medium,33,P3
negative,4978,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang alaga naming aso ay nagalit at nag-walk out sa harap ng sari-sari store kagabi bago matulog habang nanonood ako ng Netflix.,Low,25,P3
negative,4979,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay noong nakaraang linggo dahil nag-brownout.,Medium,2,P3
negative,4979,RISK_LEVEL_MISMATCH,high,"Risk 2.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay noong nakaraang linggo dahil nag-brownout.,Medium,2,P3
negative,4981,RISK_LEVEL_MISMATCH,high,"Risk 3.0 implies Low, but row has Medium.",None / Invalid,Yung tricycle driver ay biglang kumanta ng pambansang awit sa kusina habang nagluluto kaninang tanghaling tapat kaya napakamot na lang ako sa ulo.,Medium,3,P3
negative,4982,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang rice cooker namin ay biglang naging robot at naglaba sa tapat ng kapitbahay habang kumakain kami ng hapunan pero panaginip lang pala iyon.,Medium,1,P3
negative,4982,RISK_LEVEL_MISMATCH,high,"Risk 1.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang rice cooker namin ay biglang naging robot at naglaba sa tapat ng kapitbahay habang kumakain kami ng hapunan pero panaginip lang pala iyon.,Medium,1,P3
negative,4986,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang washing machine ay nag-demand ng mas malaking sweldo sa kwarto ng mga bata noong kasagsagan ng ulan kaya na-late ako sa trabaho.,Medium,14,P3
negative,4986,RISK_LEVEL_MISMATCH,high,"Risk 14.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang washing machine ay nag-demand ng mas malaking sweldo sa kwarto ng mga bata noong kasagsagan ng ulan kaya na-late ako sa trabaho.,Medium,14,P3
negative,4989,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang tinderang kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa kusina habang nagluluto noong araw ng sweldo habang nanonood ako ng Netflix.,Medium,2,P3
negative,4989,RISK_LEVEL_MISMATCH,high,"Risk 2.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang tinderang kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa kusina habang nagluluto noong araw ng sweldo habang nanonood ako ng Netflix.,Medium,2,P3
negative,4990,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang tinderang kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa garahe noong kasagsagan ng ulan dahil nag-brownout.,Medium,28,P3
negative,4990,RISK_LEVEL_MISMATCH,high,"Risk 28.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang tinderang kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa garahe noong kasagsagan ng ulan dahil nag-brownout.,Medium,28,P3
negative,4992,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa may hagdanan kaninang alas-tres ng madaling araw pero panaginip lang pala iyon.,Medium,36,P3
negative,4992,RISK_LEVEL_MISMATCH,high,"Risk 36.0 implies Low, but row has Medium.",None / Non-Abuse Report,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa may hagdanan kaninang alas-tres ng madaling araw pero panaginip lang pala iyon.,Medium,36,P3
negative,4993,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang rice cooker namin ay biglang naging robot at naglaba sa harap ng sari-sari store kagabi bago matulog pero panaginip lang pala iyon.,Medium,23,P3
negative,4993,RISK_LEVEL_MISMATCH,high,"Risk 23.0 implies Low, but row has Medium.",None / Non-Abuse Report,Ang rice cooker namin ay biglang naging robot at naglaba sa harap ng sari-sari store kagabi bago matulog pero panaginip lang pala iyon.,Medium,23,P3
negative,4994,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Yung manok ng kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa may hagdanan kaninang umaga bago pumasok kaya tinawanan ko na lang.,Low,25,P3
negative,4995,RISK_LEVEL_MISMATCH,high,"Risk 6.0 implies Low, but row has Medium.",None / Invalid,Ang alaga naming aso ay nag-debate kung sino ang mas magaling sa kusina habang nagluluto kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Medium,6,P3
negative,4997,INVALID_INCIDENT_TYPE,high,Could not parse Incident_Type='None / Non-Abuse Report' into allowed labels.,None / Non-Abuse Report,Ang sapatos ko ay nag-debate kung sino ang mas magaling sa garahe noong kasagsagan ng ulan pero panaginip lang pala iyon.,Medium,22,P3
